customer_id,contract_type,monthly_charges,tenure,total_charges,Churn,charge_change_proxy,tickets_last_7_days,tickets_last_30_days,tickets_last_90_days,complaint_ticket,negative_ratio,sentiment_score_mean,ticket_type_count_billing,ticket_type_count_complaint,ticket_type_count_general,ticket_type_count_service_request,ticket_type_count_technical,mean_days_between_tickets
5834-ASPWA,Month-to-month,75.45,1,75.45,Yes,0.0,2.0,7.0,10.0,1.0,0.6,-0.4,1.0,4.0,3.0,2.0,0.0,8.1111111111214
0701-RFGFI,Month-to-month,95.4,49,4613.95,No,1.237755102040822,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0019-EFAEP,Two year,101.3,72,7261.25,No,0.4493055555555543,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9999999999652779
5619-PTMIK,Month-to-month,53.1,46,2459.8,No,-0.37391304347826093,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3737-XBQDD,Month-to-month,84.85,24,2048.8,No,-0.5166666666666799,1.0,1.0,3.0,0.0,0.6666666666666666,-0.6666666666666666,1.0,0.0,1.0,1.0,0.0,31.00000000001158
5882-CMAZQ,Month-to-month,34.25,5,163.55,No,1.5399999999999991,1.0,1.0,2.0,0.0,0.5,-0.5,1.0,0.0,1.0,0.0,0.0,84.99999999996528
5846-QFDFI,Month-to-month,88.6,33,2888.7,No,1.0636363636363626,0.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,34.99999999997685
4445-KWOKW,One year,60.15,42,2421.6,No,2.49285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3511-APPBJ,One year,99.95,23,2292.75,No,0.26521739130434696,0.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,8.999999999976852
7967-HYCDE,Month-to-month,70.7,8,553.4,No,1.5250000000000057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2430-RRYUW,One year,54.8,66,3465.7,No,2.289393939393939,0.0,0.0,3.0,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,15.50000000001736
3948-XHGNA,Month-to-month,49.55,24,1210.4,Yes,-0.88333333333334,1.0,3.0,10.0,1.0,0.5,-0.3,1.0,4.0,0.0,2.0,3.0,9.000000000016719
3723-BFBGR,Month-to-month,54.8,24,1291.3,No,0.99583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0565-IYCGT,One year,78.6,69,5356.45,Yes,0.9702898550724655,1.0,2.0,8.0,1.0,0.5,-0.25,0.0,4.0,2.0,1.0,1.0,12.142857142860448
5447-WZAFP,One year,100.3,53,5200.8,No,2.1716981132075404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5110-CHOPY,Two year,53.6,60,3237.05,No,-0.350833333333334,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,13.000000000034722
5445-UTODQ,Month-to-month,81.1,7,576.65,Yes,-1.278571428571425,1.0,3.0,4.0,1.0,0.75,-0.75,0.0,3.0,1.0,0.0,0.0,12.333333333314041
4425-OWHWB,One year,19.35,20,433.75,No,-2.3374999999999986,0.0,1.0,3.0,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.0,1.0,0.0,1.0,11.499999999988425
7892-QVYKW,Month-to-month,85.6,23,1868.4,No,4.365217391304341,1.0,1.0,3.0,1.0,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,35.000000000017366
9675-ICXCT,Two year,80.8,72,5728.55,No,1.2368055555555486,0.0,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.0,23.49999999998264
1024-VRZHF,Month-to-month,74.95,11,825.7,Yes,-0.11363636363635976,1.0,1.0,5.0,1.0,0.4,-0.2,0.0,2.0,1.0,2.0,0.0,18.99999999998264
4703-MQYKT,Two year,19.6,21,390.4,No,1.009523809523813,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9497-QCMMS,Month-to-month,93.55,1,93.55,Yes,0.0,0.0,3.0,8.0,1.0,0.25,0.125,1.0,5.0,1.0,1.0,0.0,10.571428571423612
5692-ICXLW,Month-to-month,90.7,31,2845.15,No,-1.0790322580645153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0602-DDUML,Two year,69.75,57,3894.4,No,1.427192982456134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208-MPXIO,Two year,20.0,45,886.4,No,0.3022222222222233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-UYCNN,Month-to-month,95.25,10,1021.55,No,-6.905000000000001,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0348-SDKOL,Month-to-month,102.1,58,5885.4,Yes,0.6275862068965523,0.0,1.0,6.0,1.0,0.6666666666666666,-0.3333333333333333,1.0,4.0,0.0,1.0,0.0,14.19999999999537
3190-FZATL,Month-to-month,19.95,14,268.4,No,0.7785714285714285,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,2.0,0.0,0.0,36.00000000003472
7336-RLLRH,One year,80.85,27,2204.35,No,-0.7925925925925981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4373-MAVJG,Month-to-month,90.9,14,1259.0,Yes,0.9714285714285751,0.0,2.0,6.0,1.0,0.6666666666666666,-0.5,2.0,3.0,0.0,1.0,0.0,9.800000000009257
8901-HJXTF,Month-to-month,29.2,12,309.1,Yes,3.441666666666663,1.0,4.0,9.0,1.0,0.8888888888888888,-0.8888888888888888,1.0,6.0,1.0,0.0,1.0,7.749999999982639
7710-JSYOA,Two year,93.3,69,6398.05,No,0.574637681159416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5419-KLXBN,Month-to-month,89.15,25,2257.75,Yes,-1.1599999999999966,0.0,3.0,8.0,1.0,0.625,-0.625,2.0,2.0,2.0,2.0,0.0,10.714285714305555
3424-NMNBO,One year,108.85,58,6287.25,Yes,0.4491379310344712,1.0,2.0,8.0,1.0,0.5,-0.25,0.0,3.0,1.0,4.0,0.0,10.285714285717594
9885-MFVSU,Two year,46.35,35,1662.05,No,-1.1371428571428552,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4514-GFCFI,Month-to-month,84.75,16,1350.15,Yes,0.3656249999999943,1.0,4.0,7.0,1.0,0.7142857142857143,-0.5714285714285714,1.0,6.0,0.0,0.0,0.0,10.666666666684028
0607-MVMGC,One year,78.75,45,3600.65,No,-1.2644444444444503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3365-SAIGS,Month-to-month,83.55,17,1329.15,No,5.364705882352936,0.0,0.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,28.50000000002893
9828-AOQLM,Month-to-month,45.7,1,45.7,Yes,0.0,1.0,4.0,6.0,1.0,0.8333333333333334,-0.8333333333333334,0.0,4.0,0.0,2.0,0.0,12.799999999990744
8022-BECSI,One year,19.6,22,422.5,No,0.39545454545454817,0.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,33.99999999996528
8000-REIQB,Month-to-month,69.95,1,69.95,Yes,0.0,0.0,2.0,8.0,1.0,0.5,-0.25,2.0,4.0,0.0,1.0,1.0,10.857142857146165
9993-LHIEB,Two year,67.85,67,4627.65,No,-1.2194029850746233,2.0,2.0,2.0,0.0,0.5,-0.5,1.0,0.0,1.0,0.0,0.0,4.0000000000347224
0266-CLZKZ,Two year,105.65,67,6717.9,No,5.3828358208955365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7615-ESMYF,Month-to-month,44.6,2,97.1,Yes,-3.9499999999999957,0.0,3.0,4.0,1.0,0.75,-0.5,1.0,1.0,2.0,0.0,0.0,22.333333333352627
3858-VOBET,Month-to-month,74.95,23,1710.45,Yes,0.5826086956521692,0.0,2.0,6.0,1.0,1.0,-1.0,2.0,3.0,0.0,0.0,1.0,14.999999999979169
7020-OZKXZ,Month-to-month,75.5,9,637.4,No,4.677777777777777,0.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,27.00000000001158
3977-QCRSL,Month-to-month,20.15,5,117.95,No,-3.4400000000000013,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0017-DINOC,Two year,45.2,54,2460.55,No,-0.3657407407407405,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
1447-PJGGA,Two year,95.25,57,5464.65,Yes,-0.621052631578948,0.0,1.0,7.0,1.0,0.42857142857142855,-0.14285714285714285,0.0,5.0,1.0,0.0,1.0,10.666666666670526
8565-CLBZW,Month-to-month,89.85,24,2165.05,Yes,-0.36041666666667993,0.0,3.0,10.0,1.0,1.0,-1.0,1.0,5.0,1.0,2.0,1.0,9.111111111090537
9139-WQQDY,One year,100.45,49,4941.8,Yes,-0.40306122448980375,1.0,2.0,4.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,25.66666666664352
0224-HJAPT,Month-to-month,47.15,5,223.15,Yes,2.519999999999996,0.0,0.0,9.0,1.0,0.4444444444444444,-0.2222222222222222,1.0,6.0,0.0,1.0,1.0,6.250000000011574
8086-OVPWV,Month-to-month,80.2,2,181.1,Yes,-10.349999999999994,0.0,3.0,10.0,1.0,0.3,0.2,1.0,3.0,0.0,4.0,2.0,7.888888888883745
9430-FRQOC,Month-to-month,87.1,4,341.45,Yes,1.7374999999999972,1.0,2.0,5.0,1.0,0.4,0.0,0.0,5.0,0.0,0.0,0.0,15.000000000023148
7639-OPLNG,Two year,79.25,70,5731.85,No,-2.633571428571429,0.0,1.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,2.0,0.0,19.00000000002315
3074-GQWYX,Month-to-month,75.9,5,357.75,Yes,4.3500000000000085,2.0,3.0,8.0,1.0,0.625,-0.375,1.0,4.0,2.0,0.0,1.0,11.714285714277446
1492-QGCLU,Month-to-month,85.7,53,4616.1,No,-1.3962264150943469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6845-RGTYS,Month-to-month,98.75,47,4533.7,Yes,2.2882978723404364,0.0,1.0,8.0,1.0,0.625,-0.5,0.0,6.0,1.0,1.0,0.0,7.571428571416998
7328-OWMOM,One year,20.1,31,589.25,No,1.0919354838709694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4418-LZMSV,Month-to-month,61.8,13,750.1,No,4.099999999999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5155-AZQPB,Month-to-month,49.9,28,1410.25,No,-0.466071428571432,0.0,0.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,16.50000000001736
8861-HGGKB,Month-to-month,86.45,10,830.85,Yes,3.364999999999995,2.0,3.0,10.0,1.0,0.4,-0.3,2.0,6.0,0.0,1.0,1.0,9.444444444458592
1087-GRUYI,Two year,20.4,38,743.5,No,0.8342105263157897,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,17.49999999998264
7065-YUNRY,Month-to-month,45.3,1,45.3,Yes,0.0,0.0,1.0,7.0,1.0,0.2857142857142857,0.0,0.0,4.0,1.0,0.0,2.0,12.500000000007715
7694-VLBWQ,One year,104.1,67,7040.85,Yes,-0.9873134328358333,0.0,2.0,8.0,1.0,0.5,-0.25,0.0,3.0,2.0,2.0,1.0,10.571428571448411
2546-KZAAT,One year,75.4,52,3865.45,No,1.0644230769230916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0181-RITDD,Two year,108.15,62,6825.65,No,-1.941129032258047,0.0,0.0,2.0,0.0,0.5,-0.5,1.0,0.0,1.0,0.0,0.0,24.000000000034724
5989-PGKJB,Month-to-month,86.25,16,1340.1,No,2.4937500000000057,0.0,0.0,2.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,1.0,22.99999999997685
4795-KTRTH,Month-to-month,81.0,5,371.65,Yes,6.670000000000002,0.0,0.0,4.0,1.0,0.25,0.0,0.0,2.0,0.0,2.0,0.0,8.333333333325617
8272-ONJLV,One year,95.7,12,1184.0,No,-2.9666666666666686,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.99999999982639
1488-PBLJN,Two year,116.85,72,8477.7,No,-0.8958333333333428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0308-GIQJT,One year,105.75,71,7382.85,No,1.7661971830985834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3778-FOAQW,One year,20.15,24,456.85,No,1.1145833333333321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452-ROHMO,Two year,19.6,15,331.6,No,-2.5066666666666677,0.0,2.0,3.0,1.0,0.0,0.6666666666666666,0.0,1.0,2.0,0.0,0.0,12.000000000028935
6481-OGDOO,One year,90.6,67,6056.15,Yes,0.20970149253732018,0.0,4.0,9.0,1.0,0.5555555555555556,-0.3333333333333333,1.0,6.0,1.0,0.0,1.0,7.624999999994214
3090-LETTY,Month-to-month,60.95,2,134.6,No,-6.349999999999994,0.0,0.0,2.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,24.000000000034724
5349-AZPEW,Month-to-month,25.05,5,125.5,No,-0.05000000000000071,0.0,0.0,3.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,25.00000000001736
3753-TSEMP,Month-to-month,88.15,15,1390.6,Yes,-4.556666666666658,0.0,0.0,6.0,1.0,1.0,-1.0,3.0,1.0,0.0,2.0,0.0,8.20000000000926
8305-VHZBZ,Month-to-month,20.2,1,20.2,Yes,0.0,1.0,1.0,7.0,1.0,1.0,-1.0,0.0,2.0,3.0,1.0,1.0,13.999999999982638
9720-JJJOR,One year,60.3,41,2511.3,No,-0.9512195121951308,1.0,1.0,3.0,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,41.500000000011575
8100-HZZLJ,Month-to-month,63.95,43,2737.05,No,0.29767441860465027,0.0,1.0,2.0,0.0,0.5,-0.5,2.0,0.0,0.0,0.0,0.0,38.00000000003472
8775-ERLNB,Month-to-month,74.3,1,74.3,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8309-IEYJD,Month-to-month,70.6,1,70.6,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9172-JITSM,Month-to-month,90.8,26,2361.8,Yes,-0.03846153846154721,0.0,3.0,10.0,1.0,0.4,0.0,1.0,4.0,0.0,2.0,3.0,7.000000000015433
6298-QDFNH,Month-to-month,79.35,22,1730.35,Yes,0.6977272727272776,2.0,3.0,5.0,1.0,1.0,-1.0,1.0,3.0,1.0,0.0,0.0,21.000000000017362
7398-HPYZQ,Two year,90.55,71,6404.0,No,0.35281690140844546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3546-GHEAE,Two year,19.45,7,165.35,No,-4.171428571428571,0.0,1.0,3.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,13.00000000001736
7361-YPXFS,Month-to-month,64.45,28,1867.6,No,-2.25,0.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,60.99999999997686
6557-BZXLQ,Month-to-month,69.65,16,1043.3,No,4.4437500000000085,0.0,2.0,3.0,0.0,0.3333333333333333,0.0,2.0,0.0,1.0,0.0,0.0,38.99999999997107
2550-QHZGP,One year,19.5,7,128.6,No,1.12857142857143,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.99999999996528
7519-JTWQH,Two year,110.5,69,7455.45,No,2.450000000000003,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,2.0,0.0,0.0,1.0,0.0,13.49999999998264
2538-OIMXF,Month-to-month,24.7,1,24.7,No,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8543-MSDMF,Month-to-month,77.4,3,206.15,No,8.683333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9961-JBNMK,Month-to-month,96.8,21,2030.3,Yes,0.1190476190476204,1.0,2.0,8.0,1.0,0.75,-0.625,1.0,3.0,1.0,2.0,1.0,9.428571428602844
1170-SASML,Month-to-month,85.4,69,5869.4,No,0.3362318840579803,0.0,0.0,3.0,1.0,0.3333333333333333,-0.3333333333333333,1.0,1.0,0.0,0.0,1.0,11.000000000011575
4872-JCVCA,Two year,47.6,71,3377.8,No,0.025352112676053196,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5346-BZCHP,Two year,19.4,69,1346.2,No,-0.11014492753623273,0.0,0.0,3.0,1.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,0.0,1.0,1.0,6.000000000011574
2038-LLMLM,Month-to-month,103.85,48,4946.05,No,0.8072916666666572,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6173-ITPWD,Month-to-month,83.35,47,4065.0,Yes,-3.1393617021276583,1.0,4.0,5.0,1.0,0.4,-0.4,1.0,2.0,0.0,2.0,0.0,15.750000000020254
9734-UYXQI,Month-to-month,49.4,2,106.55,Yes,-3.875,1.0,2.0,10.0,1.0,0.3,0.0,3.0,3.0,1.0,0.0,3.0,7.666666666670525
1216-BGTSP,Month-to-month,108.45,45,4964.7,No,-1.8766666666666652,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,12.000000000011575
4138-NAXED,Month-to-month,81.0,51,4085.75,No,0.8872549019607874,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,23.500000000028933
2189-UXTKY,Month-to-month,79.2,22,1742.75,Yes,-0.01590909090909065,1.0,2.0,7.0,1.0,0.5714285714285714,-0.42857142857142855,1.0,5.0,1.0,0.0,0.0,13.833333333314041
0744-BIKKF,Two year,86.65,72,6224.8,No,0.19444444444444287,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
7483-IQWIB,Month-to-month,92.95,37,3415.25,No,0.6459459459459538,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,13.999999999971063
5248-KWLAR,Two year,90.35,71,6325.25,No,1.2619718309859138,0.0,0.0,2.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,5.000000000023149
4958-GZWIY,Month-to-month,48.7,7,340.25,Yes,0.09285714285714874,0.0,3.0,8.0,1.0,0.625,-0.25,1.0,3.0,1.0,1.0,2.0,10.428571428568123
7996-MHXLW,Two year,25.15,66,1683.6,No,-0.35909090909090935,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
7833-PKIHD,One year,76.4,51,3966.3,No,-1.3705882352941217,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7061-OVMIM,One year,19.55,30,608.5,No,-0.7333333333333343,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,6.499999999982639
5153-RTHKF,Month-to-month,85.35,34,2896.6,No,0.1558823529411768,1.0,1.0,3.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,33.000000000011575
1852-QSWCD,Two year,24.8,64,1514.85,No,1.1304687500000021,1.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,50.00000000002314
4832-VRBMR,One year,103.15,65,6792.45,No,-1.3492307692307577,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,21.00000000002315
9079-LWTFD,Month-to-month,100.75,47,4669.2,No,1.4053191489361723,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.9999999999652776
6356-ELRKD,Month-to-month,95.6,1,95.6,Yes,0.0,0.0,1.0,4.0,1.0,0.25,-0.25,0.0,1.0,0.0,2.0,1.0,16.333333333344907
8624-GIOUT,Month-to-month,59.75,49,2934.3,Yes,-0.13367346938775881,0.0,1.0,7.0,1.0,0.7142857142857143,-0.5714285714285714,1.0,4.0,2.0,0.0,0.0,12.666666666691741
3392-EHMNK,Two year,94.1,67,6302.8,No,0.02835820895521124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5986-WWXDV,One year,19.35,39,779.2,No,-0.6294871794871781,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,20.999999999982638
3061-BCKYI,Month-to-month,19.9,14,283.75,No,-0.36785714285714377,0.0,0.0,2.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,2.000000000023148
6179-GJPSO,Month-to-month,108.15,43,4600.7,Yes,1.1569767441860535,1.0,2.0,6.0,1.0,0.6666666666666666,-0.3333333333333333,0.0,2.0,0.0,2.0,2.0,16.799999999960647
7901-TBKJX,Month-to-month,101.05,56,5594.0,No,1.1571428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7228-PAQPD,One year,59.1,14,772.85,No,3.8964285714285722,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
3177-LASXD,Month-to-month,71.35,1,71.35,Yes,0.0,0.0,2.0,10.0,1.0,0.5,-0.3,1.0,4.0,2.0,1.0,2.0,8.222222222231224
7746-QYVCO,One year,55.85,16,857.8,No,2.2375000000000043,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5804-HYIEZ,Month-to-month,106.05,70,7554.05,No,-1.865000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9919-FZDED,Two year,84.1,72,5981.65,No,1.0215277777777771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5934-TSSAU,Month-to-month,75.3,23,1702.9,No,1.2608695652173907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3486-KHMLI,Month-to-month,24.7,21,467.15,No,2.454761904761906,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4897-QSUYC,Month-to-month,20.15,1,20.15,Yes,0.0,1.0,3.0,9.0,1.0,0.5555555555555556,-0.2222222222222222,0.0,5.0,2.0,2.0,0.0,9.874999999992767
1084-UQCHV,Month-to-month,69.75,1,69.75,Yes,0.0,0.0,2.0,10.0,1.0,0.7,-0.4,1.0,4.0,0.0,4.0,1.0,8.666666666657665
8290-YWKHZ,Month-to-month,93.2,32,2931.0,Yes,1.6062500000000028,0.0,2.0,4.0,1.0,1.0,-1.0,0.0,2.0,1.0,1.0,0.0,22.333333333325616
2955-BJZHG,Month-to-month,80.85,17,1400.85,Yes,-1.5529411764705827,0.0,0.0,4.0,1.0,0.75,-0.5,1.0,2.0,1.0,0.0,0.0,12.000000000011573
3806-DXQOM,Month-to-month,33.65,4,137.85,Yes,-0.8125,0.0,2.0,4.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,2.0,8.333333333325617
6784-XYJAE,One year,55.8,36,1941.5,No,1.86944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3933-DQPWX,Two year,39.7,50,1932.75,No,1.0450000000000017,0.0,1.0,3.0,0.0,0.0,0.6666666666666666,2.0,0.0,1.0,0.0,0.0,23.49999999998264
6661-EIPZC,Month-to-month,29.5,48,1423.05,No,-0.14687499999999787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8957-THMOA,Two year,20.15,50,970.85,No,0.732999999999997,0.0,0.0,3.0,1.0,0.6666666666666666,-0.3333333333333333,0.0,1.0,0.0,0.0,2.0,9.500000000028935
2251-PYLPB,Two year,79.55,72,5810.9,No,-1.1569444444444485,0.0,2.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,26.000000000017366
5555-RNPGT,Month-to-month,24.8,10,223.9,No,2.41,0.0,1.0,3.0,1.0,0.6666666666666666,-0.3333333333333333,0.0,1.0,1.0,0.0,1.0,30.49999999997107
1057-FOGLZ,Month-to-month,19.65,18,391.7,No,-2.1111111111111107,0.0,1.0,3.0,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.0,1.0,1.0,1.0,34.999999999982634
9300-RENDD,Month-to-month,79.95,1,79.95,Yes,0.0,1.0,6.0,10.0,1.0,0.4,-0.1,1.0,8.0,1.0,0.0,0.0,8.999999999985853
0761-AETCS,Month-to-month,19.3,1,19.3,Yes,0.0,1.0,2.0,6.0,1.0,0.6666666666666666,-0.6666666666666666,2.0,2.0,0.0,1.0,1.0,16.99999999999537
8087-LGYHQ,Month-to-month,94.05,9,811.65,No,3.86666666666666,0.0,1.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,26.500000000028937
4137-BTIKL,Month-to-month,90.75,2,174.75,No,3.375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2190-BCXEC,Month-to-month,78.85,40,3126.85,No,0.6787499999999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6227-FBDXH,One year,99.5,69,6841.45,No,0.34855072463768977,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.999999999965278
2153-MREFK,One year,99.2,37,3754.6,Yes,-2.2756756756756715,0.0,3.0,7.0,1.0,0.5714285714285714,-0.2857142857142857,1.0,3.0,2.0,1.0,0.0,12.999999999992285
2911-WDXMV,Month-to-month,80.55,18,1406.65,No,2.4027777777777715,0.0,1.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,68.99999999997685
7206-PQBBZ,Month-to-month,70.2,11,834.7,No,-5.681818181818187,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3106-ULWFW,Month-to-month,85.2,8,627.4,Yes,6.775000000000006,1.0,3.0,9.0,1.0,0.7777777777777778,-0.7777777777777778,1.0,5.0,1.0,1.0,1.0,10.375000000007233
0925-VYDLG,Month-to-month,75.25,3,242.0,Yes,-5.416666666666671,0.0,1.0,7.0,1.0,1.0,-1.0,2.0,4.0,0.0,0.0,1.0,8.666666666655093
4547-FZJWE,One year,59.45,55,3157.0,No,2.0500000000000043,0.0,1.0,3.0,1.0,0.3333333333333333,-0.3333333333333333,0.0,1.0,1.0,0.0,1.0,21.50000000001736
7422-WNBTY,Month-to-month,93.35,33,3092.0,No,-0.34696969696970825,0.0,2.0,3.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,27.50000000001158
